CodigoLocalidad,CodigoRecinto,CodigoMesa,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,NombreLocalidad,NombreRecinto,NumeroMesa
3099,1,8007152,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Alto Ivon,Escuela Alto Ivon,3
4419,26176,8007252,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Recreo,U.E. Recreo,1
4420,26177,8007262,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Alta Gracia,U.E. 23 de Marzo,1
4509,32144,8007272,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Los Cayuses,U.E. Los Cayuses,1
2556,1,8008792,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Puerto Cavinas,Esc. Central Puerto Cavinas,1
2885,1,8008802,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,San Marcos,Esc. San Marcos,1
3076,1,8008812,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Baqueti,U. E. 9 de Agosto,1
3077,1,8008822,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Buen Destino,Esc. Buen Destino,1
3078,1,8008832,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Soraida,Esc. Soraida,1
3384,1,8008842,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,California,Escuela De California,1
3516,1,8008852,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,San Jose Maropa,Esc. San Jose,1
3676,1,8008862,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,El Triunfo Rio Biata,Esc. Constanza Vargas,1
3868,1,8008872,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Carmen Alto,U.E. Carmen Alto,1
4614,32369,8008902,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,1,Reyes,Santa Catalina,U.E. Santa Catalina,1
2568,1,8009702,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Remanso del Maniqui,Esc. S. Juan Del Remanzo,1
2569,1,8009712,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,La Cruz,Esc. La Cruz,1
2569,1,8009722,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,La Cruz,Esc. La Cruz,2
2569,1,8009732,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,La Cruz,Esc. La Cruz,3
2569,1,8009742,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,La Cruz,Esc. La Cruz,4
2570,1,8009752,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Puerto Yucumo,U. E. Puerto Yucumo,1
2570,1,8009762,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Puerto Yucumo,U. E. Puerto Yucumo,2
2570,1,8009772,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Puerto Yucumo,U. E. Puerto Yucumo,3
2571,1,8009782,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,El Chacal,Esc. El Chacal,1
2571,1,8009792,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,El Chacal,Esc. El Chacal,2
2571,1,8009802,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,El Chacal,Esc. El Chacal,3
3517,1,8009832,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Tacuaral de Mattos,Esc. Tacuaral De Mattos,1
3517,1,8009842,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Tacuaral de Mattos,Esc. Tacuaral De Mattos,2
3517,1,8009852,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Tacuaral de Mattos,Esc. Tacuaral De Mattos,3
3518,1,8009862,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Indígenas Arenales,Esc. Indigena Arenales,1
3518,1,8009872,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Indígenas Arenales,Esc. Indigena Arenales,2
3518,1,8009882,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Indígenas Arenales,Esc. Indigena Arenales,3
3519,1,8009892,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Misión Fatima,Esc. Mision Fatima,1
3519,1,8009902,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Misión Fatima,Esc. Mision Fatima,2
3519,1,8009912,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Misión Fatima,Esc. Mision Fatima,3
3871,1,8009942,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Manguito,U.E. Manguito,1
3871,1,8009952,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Manguito,U.E. Manguito,2
3871,1,8009962,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Manguito,U.E. Manguito,3
4231,25863,8010022,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Puente Yucumo,U.E. Cooperativa Chimane,1
4231,25863,8010032,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Puente Yucumo,U.E. Cooperativa Chimane,2
4418,26175,8010042,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Cosincho,U.E. Cosincho,1
4418,26175,8010052,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,2,San Borja                               ,Cosincho,U.E. Cosincho,2
3520,1,8010872,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,4,Puerto Menor de Rurrenabaque,Asunción de Quiquibey,Esc. Asuncion Del Quiquibey,1
4232,25864,8010932,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,4,Puerto Menor de Rurrenabaque,Bajo Colorado,U.E. Bajo Colorado,1
4232,25864,8010942,32,BOLIVIA,8,Beni,0,6,3,General José Ballivián,4,Puerto Menor de Rurrenabaque,Bajo Colorado,U.E. Bajo Colorado,2
2587,1,8011392,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,1,Santa Ana                               ,Los Montes de Oro,Esc. Los Montes De Oro,1
4579,32291,8011422,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,1,Santa Ana                               ,Carmen del Matto,U.E. Carmen del Matto,1
2583,1,8011462,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Coquinal,Esc. Coquinal,1
2584,1,8011472,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,San Carlos,Esc. San Carlos,1
2585,1,8011482,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,El Trompillo Mamoré,Esc. El Trompillo,1
2586,1,8011492,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Rancho Ginebra,Esc. El Motacusal,1
3102,1,8011502,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Cooperativa,Esc. Cooperativa,1
3521,1,8011522,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Nueva Esperanza,Esc. Nueva Esperanza,1
3522,1,8011532,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Campo Ana Maria,Esc. Campo Ana Maria,1
4117,1,8011542,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Las Abras de Yacuma,U.E. Las Abras De Yacuma,1
4486,32117,8011552,32,BOLIVIA,8,Beni,0,6,4,Yacuma                                  ,2,Exaltación                              ,Bienvenido,U.E. Bienvenido,1
2598,1,8011912,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Fatima,Esc. Fatima,1
2600,1,8011922,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Argentina,Esc. La Argentina,1
2604,1,8011942,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Francisco,Esc. San Francisco,1
2604,1,8011952,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Francisco,Esc. San Francisco,2
2605,1,8011962,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Lorenzo de Moxos,Esc. Ovidio Roca C.,1
2605,1,8011972,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Lorenzo de Moxos,Esc. Ovidio Roca C.,2
2605,1,8011982,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Lorenzo de Moxos,Esc. Ovidio Roca C.,3
2609,1,8012002,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Santisima Trinidad,Escuela Santísima Trinidad,1
2609,1,8012012,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Santisima Trinidad,Escuela Santísima Trinidad,2
2610,1,8012022,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Puerto San Lorenzo de Moxos,Esc. Pto. San Lorenzo,1
2611,1,8012032,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San Miguelito del Isiboro,Esc. San Miguelito Isiboro,1
2824,1,8012042,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Litoral,Esc. Litoral,1
3110,1,8012072,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Mercedes de Lojojota,Esc. Mercedes De Lojojota,1
3406,1,8012092,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Bermeo,Escuela De Bermeo,1
3757,1,8012102,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Oromomo,Esc. Oromomo,1
3757,1,8012112,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Oromomo,Esc. Oromomo,2
4358,26060,8012132,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,San José del Secure,U.E. San José del Secure,1
4595,32337,8012142,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,1,San Ignacio,Comunidad Indígena San Ramoncito Rio Ichoa Tipnis,U.E. San Mateo de San Ramoncito,1
2602,1,8012152,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Santa Rosa Rio Apere,Esc. Central Santa Rosa,1
2603,1,8012162,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Pueblo Nuevo,Esc. Sub Central Pueblo Nuevo,1
2606,1,8012172,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Monte Grande,Esc. Monte Grande,1
2606,1,8012182,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Monte Grande,Esc. Monte Grande,2
2825,1,8012192,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Retiro,Esc. Retiro,1
2886,1,8012202,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,Puerto San Borja,Esc. Puerto San Borja,1
3106,1,8012212,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,San José del Cabitu,Esc. San Jose Del Cabitu,1
3106,1,8012222,32,BOLIVIA,8,Beni,0,6,5,Moxos                                   ,2,TIOC Territorio Indígena Multiétnico - TIM,San José del Cabitu,Esc. San Jose Del Cabitu,2
2621,1,8012932,32,BOLIVIA,8,Beni,0,6,7,Mamoré,1,San Joaquín,Puerto Ustarez,Esc. Puerto Ustarez,1
3079,1,8012942,32,BOLIVIA,8,Beni,0,6,7,Mamoré,1,San Joaquín,Moré Monte Azul,Esc. More Monte Azul,1
2619,1,8013102,32,BOLIVIA,8,Beni,0,6,7,Mamoré,3,Puerto Siles,Santa Rosa de Vigo,Esc. Santa Rosa,1
2622,1,8013112,32,BOLIVIA,8,Beni,0,6,7,Mamoré,3,Puerto Siles,Alejandría,Esc. Alejandria,1
2646,1,8013312,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,1,Magdalena                               ,La Cayoba,Esc. La Cayoba,1
2647,1,8013322,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,1,Magdalena                               ,Santa María del Itenez,Esc. Santa Maria,1
2648,1,8013332,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,1,Magdalena                               ,Versalles,Esc. Central 1o. De Mayo,1
4578,32289,8013452,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,1,Magdalena                               ,Nueva Brema,U.E. Nueva Brema,1
3525,1,8013632,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,2,Baures,El Cairo II,Esc. Cairo II,1
4417,26174,8013642,32,BOLIVIA,8,Beni,0,6,8,Iténez                                  ,2,Baures,Mategua,U.E. Mategua,1
3526,1,9002112,32,BOLIVIA,9,Pando,0,7,1,Nicolás Suárez,3,Bolpebra,Yaminahua,U.E. De Yaminahua,1
3869,1,9002122,32,BOLIVIA,9,Pando,0,7,1,Nicolás Suárez,3,Bolpebra,San Miguel de Machineri,U.E. San Miguel,1
1129,26,9002202,32,BOLIVIA,9,Pando,0,7,1,Nicolás Suárez,4,Bella Flor                              ,Mapajo (Samahuma),U.E. Mapajo,1
3527,1,9002262,32,BOLIVIA,9,Pando,0,7,1,Nicolás Suárez,4,Bella Flor                              ,Florida (TCO),U.E. De Florida,1
3401,1,9002552,32,BOLIVIA,9,Pando,0,7,2,Manuripi                                ,2,San Pedro                               ,3 Estrellas (TCO),U.E.  Jorge Haensel,1
3401,1,9002562,32,BOLIVIA,9,Pando,0,7,2,Manuripi                                ,2,San Pedro                               ,3 Estrellas (TCO),U.E.  Jorge Haensel,2
1157,51,9002902,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Portachuelo Centro,U.E.  Portachuelo Dios Es Amor,1
1157,51,9002912,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Portachuelo Centro,U.E.  Portachuelo Dios Es Amor,2
1157,26075,9002922,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Portachuelo Centro,Sede Portachuelo Medio (Tacana),1
1161,50,9002972,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Miraflores,U.E. Miraflores,1
1161,50,9002982,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Miraflores,U.E. Miraflores,2
3881,1,9002992,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,1,Puerto Gonzalo Moreno,Contravaricia,U.E. 2 de Agosto,1
1142,35,9003002,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Loreto,U.E.  6 de Junio,1
1164,55,9003012,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Palestina (M.de Dios),U.E.  Genoveva Rios,1
1166,54,9003022,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Trinidacito,U.E. Gregoria Destre Maturana,1
1166,54,9003032,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Trinidacito,U.E. Gregoria Destre Maturana,2
2754,56,9003082,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Vista Alegre,U.E. Vista Alegre,1
2754,56,9003092,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Vista Alegre,U.E. Vista Alegre,2
2800,57,9003102,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Galilea,U.E. Galilea,1
3067,1,9003112,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Sinaí,U.E.  Bruno Racua,1
3253,1,9003132,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Naranjal,U.E.  Soledad,1
3253,1,9003142,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Naranjal,U.E.  Soledad,2
3428,25028,9003152,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,San Salvador,Escuela Eduardo Abaroa,1
3882,1,9003162,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Samaria,U.E. 21 de Septiembre,1
3883,1,9003172,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Genechiquia,U.E. 6 de Agosto,1
3884,1,9003182,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Exaltación,U.E. 27 de Mayo,1
3885,1,9003192,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Nuevo Horizonte,U.E. Nuevo Horizonte,1
4251,25934,9003212,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,El Retorno,U.E. Simón Bolivar,1
4275,25961,9003242,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,2,San Lorenzo                             ,Nueva Esperanza,U. E. 21 de Septiembre,1
3530,1,9003452,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,3,Sena,El Turi (Comunidad Indígena),U.E. El Turi (Rio Manurape),1
4105,25514,9003512,32,BOLIVIA,9,Pando,0,7,3,Madre de Dios                           ,3,Sena,Monte Sinai,U.E. Juana Azurduy De Padilla,1
3531,1,9003672,32,BOLIVIA,9,Pando,0,7,4,Abuná,2,Ingavi                                  ,Las Amalias,U.E. Las Amalias,1
4268,25954,9003772,32,BOLIVIA,9,Pando,0,7,5,Federico Román,1,Nueva Esperanza,La Selva,U. E. San Andrés,1
