CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
821,120,3020531,240,183,21,6,0,6,210,183,210
821,120,3020561,240,198,5,8,0,8,211,198,211
821,120,3020571,234,197,2,5,0,5,204,197,204
821,121,3020581,240,185,15,14,0,14,214,185,214
821,121,3020591,240,183,13,8,0,8,204,183,204
821,121,3020601,240,191,11,7,0,7,209,191,209
821,121,3020611,240,174,22,15,0,15,211,174,211
821,121,3020631,240,191,18,7,0,7,216,191,216
821,121,3020641,191,147,14,7,1,8,169,147,169
821,32413,3020661,240,176,13,13,0,13,202,176,202
821,32413,3020671,240,197,14,5,0,5,216,197,216
821,32413,3020681,240,190,13,15,0,15,218,190,218
821,32413,3020691,240,176,20,10,0,10,206,176,206
821,32413,3020701,240,200,10,8,0,8,218,200,218
821,32413,3020711,240,186,11,19,0,19,216,186,216
821,32413,3020721,240,182,16,9,0,9,207,182,207
821,32413,3020741,240,194,7,9,0,9,210,194,210
821,32413,3020751,240,184,10,10,0,10,204,184,204
821,32413,3020761,240,202,6,10,0,10,218,202,218
821,32413,3020771,240,192,8,7,0,7,207,192,207
821,32413,3020781,240,196,9,8,0,8,213,196,213
821,32413,3020791,240,175,15,16,0,16,206,175,206
821,32413,3020811,240,188,7,11,0,11,206,188,206
821,32413,3020821,240,198,13,5,0,5,216,198,216
821,32413,3020831,240,191,12,10,0,10,213,191,213
821,32413,3020841,40,30,4,1,0,1,35,30,35
821,26325,3020851,240,200,9,11,0,11,220,200,220
821,26325,3020861,240,196,8,11,0,11,215,196,215
821,26325,3020871,240,177,16,18,0,18,211,177,211
821,26325,3020881,240,182,13,13,2,15,210,182,210
821,26325,3020891,240,191,9,19,0,19,219,191,219
821,26325,3020901,240,189,18,7,0,7,214,189,214
821,26325,3020911,240,186,11,11,0,11,208,186,208
821,26325,3020921,240,195,18,2,0,2,215,195,215
821,26325,3020951,240,187,9,11,0,11,207,187,207
821,26325,3020961,240,190,19,6,0,6,215,190,215
821,26325,3020971,240,195,11,13,0,13,219,195,219
821,26325,3020991,157,128,10,2,0,2,140,128,140
821,116,3021001,240,197,11,6,0,6,214,197,214
821,116,3021011,240,193,14,7,0,7,214,193,214
821,116,3021021,240,187,11,5,0,5,203,187,203
821,116,3021031,240,184,13,7,0,7,204,184,204
821,116,3021041,240,195,15,3,0,3,213,195,213
821,116,3021051,240,176,23,4,0,4,203,176,203
821,116,3021061,240,186,18,4,0,4,208,186,208
821,25867,3021081,240,197,11,5,0,5,213,197,213
821,25867,3021091,240,192,13,9,0,9,214,192,214
821,25867,3021101,240,204,8,3,0,3,215,204,215
821,25867,3021111,240,179,13,8,1,9,201,179,201
821,119,3021131,240,187,14,5,0,5,206,187,206
821,119,3021141,240,186,20,12,0,12,218,186,218
821,119,3021161,240,194,14,9,0,9,217,194,217
821,119,3021171,240,203,9,4,0,4,216,203,216
821,119,3021181,240,195,15,5,0,5,215,195,215
821,119,3021191,240,206,8,6,0,6,220,206,220
821,119,3021211,240,178,20,11,0,11,209,178,209
821,119,3021231,240,197,10,8,0,8,215,197,215
821,119,3021241,240,180,9,10,0,10,199,180,199
821,119,3021251,240,186,16,13,0,13,215,186,215
821,119,3021261,240,181,10,13,0,13,204,181,204
821,119,3021271,240,199,6,6,0,6,211,199,211
821,119,3021281,240,198,12,7,0,7,217,198,217
821,119,3021301,240,193,11,12,0,12,216,193,216
821,119,3021311,256,194,19,7,0,7,220,194,220
821,114,3021321,240,194,10,8,0,8,212,194,212
821,114,3021331,240,176,23,6,0,6,205,176,205
821,114,3021341,240,211,4,10,0,10,225,211,225
821,114,3021351,240,200,3,2,1,3,206,200,206
821,114,3021391,240,168,18,17,0,17,203,168,203
821,114,3021401,240,167,16,22,0,22,205,167,205
821,114,3021411,240,188,16,3,0,3,207,188,207
821,114,3021421,240,173,14,13,0,13,200,173,200
821,114,3021431,240,193,9,10,0,10,212,193,212
821,114,3021441,240,189,12,10,0,10,211,189,211
821,114,3021451,240,180,10,11,0,11,201,180,201
821,114,3021461,240,179,11,9,0,9,199,179,199
821,114,3021471,240,190,4,12,0,12,206,190,206
821,114,3021481,240,179,14,13,0,13,206,179,206
821,114,3021491,240,187,13,8,0,8,208,187,208
821,114,3021501,240,199,16,9,0,9,224,199,224
821,114,3021521,240,188,12,8,0,8,208,188,208
821,114,3021531,240,195,7,9,0,9,211,195,211
821,114,3021541,240,204,4,8,0,8,216,204,216
821,114,3021551,240,189,12,8,0,8,209,189,209
821,114,3021561,240,195,15,11,0,11,221,195,221
821,114,3021591,240,199,5,8,0,8,212,199,212
821,114,3021601,240,187,9,13,0,13,209,187,209
821,114,3021611,240,200,9,10,0,10,219,200,219
821,114,3021621,240,194,2,10,0,10,206,194,206
821,114,3021631,240,193,9,9,0,9,211,193,211
821,115,3021651,240,203,11,3,0,3,217,203,217
821,115,3021661,240,194,12,9,0,9,215,194,215
821,115,3021671,240,192,16,9,0,9,217,192,217
821,115,3021681,240,183,10,10,0,10,203,183,203
821,115,3021691,240,196,13,6,0,6,215,196,215
821,115,3021701,240,195,15,5,0,5,215,195,215
821,115,3021711,87,74,2,2,0,2,78,74,78
821,117,3021721,240,188,13,6,0,6,207,188,207
821,117,3021731,240,197,11,5,0,5,213,197,213
821,117,3021741,240,199,5,6,0,6,210,199,210
821,117,3021761,240,191,11,8,0,8,210,191,210
821,117,3021791,187,154,4,5,0,5,163,154,163
821,204,3021801,240,174,21,14,0,14,209,174,209
821,204,3021821,240,196,1,6,0,6,203,196,203
821,204,3021831,240,189,8,6,0,6,203,189,203
821,204,3021841,240,184,6,13,0,13,203,184,203
821,204,3021851,240,194,11,11,0,11,216,194,216
821,204,3021861,240,187,5,16,0,16,208,187,208
821,204,3021881,240,200,4,4,0,4,208,200,208
821,204,3021911,240,191,6,10,0,10,207,191,207
821,204,3021931,240,178,12,14,0,14,204,178,204
821,204,3021941,240,178,15,6,0,6,199,178,199
821,204,3021951,240,195,13,6,0,6,214,195,214
821,204,3021961,240,197,3,5,0,5,205,197,205
821,204,3021971,240,183,20,7,0,7,210,183,210
821,204,3021981,25,16,4,2,0,2,22,16,22
821,122,3021991,240,176,21,16,0,16,213,176,213
821,122,3022011,240,190,15,13,0,13,218,190,218
821,122,3022031,240,200,4,16,0,16,220,200,220
821,122,3022041,240,189,7,9,0,9,205,189,205
821,122,3022051,240,184,21,9,0,9,214,184,214
821,122,3022061,240,193,5,13,0,13,211,193,211
821,122,3022081,210,156,16,15,0,15,187,156,187
821,137,3022091,240,190,4,17,0,17,211,190,211
821,137,3022101,240,195,6,11,0,11,212,195,212
821,137,3022111,240,197,13,8,0,8,218,197,218
821,137,3022121,240,193,14,7,0,7,214,193,214
821,137,3022131,240,201,10,7,0,7,218,201,218
821,137,3022141,240,193,7,11,0,11,211,193,211
821,137,3022151,240,196,11,8,0,8,215,196,215
821,137,3022161,240,190,16,9,0,9,215,190,215
821,137,3022171,240,193,12,8,0,8,213,193,213
821,137,3022181,240,199,6,6,1,7,212,199,212
821,137,3022191,240,199,2,9,0,9,210,199,210
821,137,3022201,125,103,3,5,0,5,111,103,111
821,25868,3022211,240,190,10,13,0,13,213,190,213
821,25868,3022221,240,188,14,14,0,14,216,188,216
821,25868,3022231,240,190,17,11,0,11,218,190,218
821,25868,3022241,240,197,9,2,0,2,208,197,208
821,25868,3022251,240,180,21,13,0,13,214,180,214
821,25868,3022261,240,204,6,7,0,7,217,204,217
821,25868,3022271,138,115,2,8,0,8,125,115,125
821,136,3022281,240,176,21,18,0,18,215,176,215
821,136,3022291,240,197,14,10,0,10,221,197,221
821,136,3022301,240,184,25,10,0,10,219,184,219
821,136,3022311,240,184,10,17,0,17,211,184,211
821,136,3022321,240,197,11,6,0,6,214,197,214
821,136,3022331,240,194,16,13,0,13,223,194,223
821,136,3022341,240,172,19,19,0,19,210,172,210
821,136,3022351,240,190,11,13,0,13,214,190,214
821,136,3022401,240,190,14,10,0,10,214,190,214
821,136,3022411,240,188,10,18,0,18,216,188,216
821,136,3022421,190,151,3,10,0,10,164,151,164
821,135,3022441,240,194,8,10,0,10,212,194,212
821,135,3022451,240,202,11,8,0,8,221,202,221
821,135,3022461,240,197,17,8,0,8,222,197,222
821,135,3022471,240,197,11,12,0,12,220,197,220
821,135,3022481,240,188,21,6,0,6,215,188,215
821,135,3022491,240,194,17,6,0,6,217,194,217
821,135,3022501,240,188,14,13,0,13,215,188,215
821,135,3022511,84,71,3,1,0,1,75,71,75
821,26440,3022521,77,68,3,4,0,4,75,68,75
821,32358,3022531,240,177,25,33,0,33,235,177,235
821,32358,3022541,74,50,12,10,0,10,72,50,72
821,26447,3022551,240,115,36,68,0,68,219,115,219
821,26447,3022561,240,113,28,66,0,66,207,113,207
821,26447,3022571,105,53,11,26,0,26,90,53,90
821,235,3022581,240,121,29,59,0,59,209,121,209
821,235,3022601,240,106,24,77,0,77,207,106,207
821,235,3022611,240,150,6,52,0,52,208,150,208
821,235,3022621,240,118,39,53,0,53,210,118,210
821,235,3022631,240,132,25,59,0,59,216,132,216
821,235,3022641,240,129,37,43,0,43,209,129,209
821,235,3022651,240,126,33,58,0,58,217,126,217
821,235,3022661,240,129,19,56,0,56,204,129,204
821,235,3022671,240,146,16,54,0,54,216,146,216
821,235,3022681,240,121,30,57,0,57,208,121,208
821,235,3022691,240,132,27,52,0,52,211,132,211
821,235,3022701,182,80,22,57,0,57,159,80,159
821,26323,3022711,240,134,25,61,0,61,220,134,220
821,26323,3022721,240,112,32,70,0,70,214,112,214
821,26323,3022731,240,126,28,68,0,68,222,126,222
821,26323,3022741,240,105,29,80,0,80,214,105,214
821,26323,3022751,240,122,19,64,0,64,205,122,205
821,26323,3022761,240,127,25,68,0,68,220,127,220
821,26323,3022771,240,108,51,53,0,53,212,108,212
821,26323,3022781,240,115,31,73,0,73,219,115,219
821,26323,3022791,240,114,33,69,0,69,216,114,216
821,26323,3022801,240,130,29,54,0,54,213,130,213
821,26323,3022811,240,116,29,74,0,74,219,116,219
821,26323,3022821,141,75,12,38,0,38,125,75,125
821,200,3022831,240,121,28,61,0,61,210,121,210
821,200,3022841,240,130,33,57,0,57,220,130,220
821,200,3022851,240,115,32,62,0,62,209,115,209
821,200,3022861,240,127,24,68,0,68,219,127,219
821,200,3022871,240,146,24,48,0,48,218,146,218
821,200,3022881,240,125,22,68,0,68,215,125,215
821,200,3022891,240,102,28,77,0,77,207,102,207
821,200,3022901,240,130,28,54,0,54,212,130,212
821,200,3022911,240,121,39,56,0,56,216,121,216
821,200,3022921,240,131,27,66,0,66,224,131,224
821,200,3022931,240,104,38,70,0,70,212,104,212
821,200,3022941,240,150,7,59,0,59,216,150,216
821,200,3022951,240,136,22,55,0,55,213,136,213
821,200,3022961,240,126,40,48,0,48,214,126,214
821,200,3022971,240,135,17,60,0,60,212,135,212
821,200,3022981,240,147,28,47,0,47,222,147,222
821,200,3022991,240,146,19,59,0,59,224,146,224
821,200,3023001,240,164,19,39,0,39,222,164,222
821,200,3023011,178,104,24,35,0,35,163,104,163
821,234,3023021,240,96,36,73,0,73,205,96,205
821,234,3023031,240,116,30,72,0,72,218,116,218
821,234,3023041,240,100,29,86,0,86,215,100,215
821,234,3023051,240,119,16,82,0,82,217,119,217
821,234,3023061,240,116,30,71,1,72,218,116,218
821,234,3023071,240,102,41,77,0,77,220,102,220
821,234,3023081,240,96,40,72,0,72,208,96,208
821,234,3023091,240,98,40,64,0,64,202,98,202
821,234,3023101,240,109,29,85,0,85,223,109,223
821,234,3023111,240,110,27,66,0,66,203,110,203
821,234,3023121,240,106,23,89,0,89,218,106,218
821,234,3023131,170,70,28,48,0,48,146,70,146
821,174,3023141,240,121,38,60,0,60,219,121,219
821,174,3023151,240,117,43,52,0,52,212,117,212
821,174,3023161,240,131,33,50,0,50,214,131,214
821,174,3023171,240,123,34,52,0,52,209,123,209
821,174,3023181,240,116,37,63,0,63,216,116,216
821,174,3023201,240,130,25,58,0,58,213,130,213
821,174,3023211,240,130,31,62,0,62,223,130,223
821,174,3023221,240,126,28,67,0,67,221,126,221
821,174,3023231,240,131,13,61,0,61,205,131,205
821,174,3023241,240,131,22,69,0,69,222,131,222
821,174,3023251,240,104,44,59,0,59,207,104,207
821,174,3023261,240,113,37,64,0,64,214,113,214
821,174,3023271,240,110,44,62,0,62,216,110,216
821,174,3023281,240,141,28,53,0,53,222,141,222
821,174,3023291,240,126,32,61,0,61,219,126,219
821,174,3023301,240,116,32,64,0,64,212,116,212
821,174,3023311,240,127,16,70,0,70,213,127,213
821,174,3023321,240,114,42,51,0,51,207,114,207
821,174,3023331,240,104,34,69,0,69,207,104,207
821,174,3023341,240,98,28,81,0,81,207,98,207
821,174,3023351,240,130,21,62,0,62,213,130,213
821,174,3023361,240,126,30,60,0,60,216,126,216
821,174,3023371,240,126,22,56,0,56,204,126,204
821,174,3023381,156,66,22,49,0,49,137,66,137
821,25875,3023391,240,156,22,34,0,34,212,156,212
821,25875,3023401,240,135,36,39,0,39,210,135,210
821,25875,3023411,240,159,23,29,0,29,211,159,211
821,25875,3023421,240,158,14,51,0,51,223,158,223
821,25875,3023431,203,139,12,26,0,26,177,139,177
821,25897,3023441,240,165,11,36,0,36,212,165,212
821,25897,3023451,240,147,28,39,0,39,214,147,214
821,25897,3023471,240,157,20,40,0,40,217,157,217
821,25897,3023481,240,163,13,38,0,38,214,163,214
821,25897,3023501,240,169,8,44,0,44,221,169,221
821,25897,3023511,20,13,2,2,0,2,17,13,17
821,25890,3023521,240,131,26,55,0,55,212,131,212
821,25890,3023531,179,111,5,48,0,48,164,111,164
821,26322,3023541,240,127,33,60,0,60,220,127,220
821,26322,3023551,240,105,35,70,0,70,210,105,210
821,26322,3023561,240,120,11,61,0,61,192,120,192
821,26322,3023571,240,121,21,65,0,65,207,121,207
821,26322,3023581,240,150,11,56,0,56,217,150,217
821,26322,3023591,240,114,32,66,0,66,212,114,212
821,26322,3023601,240,110,28,65,0,65,203,110,203
821,26322,3023611,240,120,25,71,0,71,216,120,216
821,26322,3023621,240,141,25,40,0,40,206,141,206
821,26322,3023631,240,99,34,79,0,79,212,99,212
821,26322,3023641,240,111,21,80,0,80,212,111,212
821,26322,3023661,221,109,27,60,0,60,196,109,196
4198,25645,3023671,240,122,36,60,0,60,218,122,218
4198,25645,3023681,240,128,34,47,0,47,209,128,209
4198,25645,3023691,240,138,26,47,0,47,211,138,211
4198,25645,3023711,240,152,28,44,0,44,224,152,224
4198,25645,3023741,256,142,38,60,0,60,240,142,240
822,2001,3023751,240,105,24,72,0,72,201,105,201
822,2001,3023761,240,99,44,61,0,61,204,99,204
822,2001,3023771,240,103,40,66,0,66,209,103,209
822,2001,3023781,240,136,15,61,1,62,213,136,213
822,2001,3023791,240,101,26,68,0,68,195,101,195
822,2001,3023801,240,108,43,57,0,57,208,108,208
822,2001,3023811,240,112,46,58,0,58,216,112,216
822,2001,3023821,240,97,34,61,0,61,192,97,192
822,2001,3023831,240,89,41,72,0,72,202,89,202
822,2001,3023841,240,108,32,56,0,56,196,108,196
822,2001,3023851,240,102,47,53,0,53,202,102,202
822,2001,3023861,66,26,14,18,0,18,58,26,58
822,2002,3023871,240,98,37,68,0,68,203,98,203
822,2002,3023881,240,96,41,72,0,72,209,96,209
822,2002,3023891,240,99,38,65,0,65,202,99,202
822,2002,3023911,240,57,36,91,0,91,184,57,184
822,2002,3023921,240,77,59,69,0,69,205,77,205
822,2002,3023931,240,98,36,69,0,69,203,98,203
822,2002,3023941,240,114,40,47,0,47,201,114,201
822,2002,3023951,240,87,50,59,0,59,196,87,196
822,2002,3023961,240,90,44,64,0,64,198,90,198
822,2002,3023971,254,108,38,75,0,75,221,108,221
822,2003,3023981,240,60,31,106,0,106,197,60,197
822,2003,3023991,240,97,55,61,0,61,213,97,213
822,2003,3024001,240,89,42,64,0,64,195,89,195
822,2003,3024011,240,104,34,67,0,67,205,104,205
822,2003,3024021,240,114,30,64,0,64,208,114,208
822,2003,3024031,240,94,41,62,0,62,197,94,197
822,2003,3024041,240,100,55,48,0,48,203,100,203
822,2003,3024051,240,99,35,60,0,60,194,99,194
822,2003,3024061,240,96,38,74,0,74,208,96,208
822,2003,3024071,240,115,28,68,0,68,211,115,211
822,2003,3024081,49,13,8,18,0,18,39,13,39
822,32073,3024091,115,73,17,12,0,12,102,73,102
822,32074,3024101,49,30,6,10,0,10,46,30,46
822,32185,3024111,240,139,24,60,0,60,223,139,223
822,32185,3024121,240,96,56,62,0,62,214,96,214
822,32185,3024131,126,40,35,37,0,37,112,40,112
823,2004,3024141,240,32,55,106,0,106,193,32,193
823,2004,3024151,131,25,30,48,0,48,103,25,103
824,2005,3024161,240,39,32,131,0,131,202,39,202
824,2005,3024171,35,2,2,28,0,28,32,2,32
825,2006,3024181,240,64,40,100,0,100,204,64,204
825,2006,3024191,172,35,25,88,0,88,148,35,148
826,2007,3024201,240,17,44,149,2,151,212,17,212
826,2007,3024211,240,42,45,114,0,114,201,42,201
827,2008,3024231,183,35,43,83,0,83,161,35,161
828,2010,3024241,240,71,45,89,0,89,205,71,205
828,2010,3024261,240,51,51,107,0,107,209,51,209
828,2010,3024271,217,31,52,104,0,104,187,31,187
829,2009,3024281,214,39,36,102,0,102,177,39,177
3005,2011,3024291,240,48,45,108,0,108,201,48,201
3005,2011,3024301,79,15,17,37,0,37,69,15,69
3858,1,3024311,165,17,33,104,0,104,154,17,154
3860,1,3024321,240,46,28,131,0,131,205,46,205
3860,1,3024331,56,10,7,33,0,33,50,10,50
3862,1,3024341,240,82,47,83,0,83,212,82,212
3862,1,3024351,28,10,5,10,0,10,25,10,25
4203,25650,3024381,224,33,38,127,0,127,198,33,198
4244,25916,3024391,235,35,26,144,0,144,205,35,205
4519,32213,3024401,93,13,7,71,0,71,91,13,91
4537,32231,3024411,51,8,9,34,0,34,51,8,51
4540,32233,3024421,138,28,29,71,0,71,128,28,128
4541,32234,3024431,122,19,27,71,0,71,117,19,117
830,2012,3024441,240,162,20,23,0,23,205,162,205
830,2012,3024451,240,191,13,6,0,6,210,191,210
830,2012,3024461,240,169,15,23,0,23,207,169,207
830,2012,3024471,250,184,15,26,0,26,225,184,225
831,2013,3024481,207,100,55,28,0,28,183,100,183
3117,2021,3024491,148,67,31,31,0,31,129,67,129
3723,1,3024501,125,75,25,15,0,15,115,75,115
3997,25308,3024511,121,59,39,11,0,11,109,59,109
3998,25309,3024521,49,29,13,3,0,3,45,29,45
832,2014,3024531,240,78,62,71,0,71,211,78,211
832,2014,3024541,240,76,52,79,0,79,207,76,207
832,2014,3024551,240,74,58,80,0,80,212,74,212
832,2014,3024561,240,92,34,92,0,92,218,92,218
832,2014,3024571,240,77,46,84,0,84,207,77,207
832,2014,3024581,240,69,41,89,0,89,199,69,199
832,2014,3024591,240,66,52,91,0,91,209,66,209
832,2014,3024601,240,83,53,72,0,72,208,83,208
832,2014,3024611,254,104,46,74,0,74,224,104,224
833,25027,3024621,128,9,24,82,0,82,115,9,115
834,2016,3024631,240,124,19,69,0,69,212,124,212
834,2016,3024641,247,98,52,74,0,74,224,98,224
835,2017,3024651,208,71,48,58,0,58,177,71,177
837,2019,3024661,62,20,6,31,0,31,57,20,57
2900,2018,3024671,200,75,46,53,0,53,174,75,174
838,25360,3024681,240,42,28,135,0,135,205,42,205
838,25360,3024701,240,47,34,131,0,131,212,47,212
838,25360,3024741,240,43,49,116,0,116,208,43,208
838,25360,3024751,240,37,41,138,1,139,217,37,217
838,25360,3024761,240,28,34,145,0,145,207,28,207
838,25360,3024781,240,24,39,141,0,141,204,24,204
838,25360,3024791,255,52,51,114,0,114,217,52,217
840,3003,3024801,159,9,25,109,0,109,143,9,143
841,3004,3024811,232,47,41,101,0,101,189,47,189
842,3008,3024821,240,47,16,159,0,159,222,47,222
842,3008,3024831,127,13,16,92,0,92,121,13,121
843,3011,3024841,240,71,62,83,1,84,217,71,217
843,3011,3024851,240,85,34,97,2,99,218,85,218
843,3011,3024861,240,122,24,69,3,72,218,122,218
843,3011,3024871,240,98,15,94,0,94,207,98,207
843,3011,3024881,240,80,59,76,1,77,216,80,216
843,3011,3024901,240,67,54,104,2,106,227,67,227
843,3011,3024911,240,115,19,84,2,86,220,115,220
843,3011,3024921,60,24,11,19,0,19,54,24,54
845,3005,3024931,240,28,62,124,2,126,216,28,216
845,3005,3024941,80,11,12,48,1,49,72,11,72
849,1,3024951,240,26,45,152,0,152,223,26,223
849,1,3024961,130,23,16,78,0,78,117,23,117
863,3009,3024971,240,20,33,160,0,160,213,20,213
863,3009,3024981,50,3,3,42,0,42,48,3,48
2906,3002,3024991,240,30,44,143,0,143,217,30,217
2908,3006,3025011,240,26,48,134,0,134,208,26,208
2908,3006,3025021,240,25,48,134,0,134,207,25,207
2908,3006,3025031,30,6,7,13,0,13,26,6,26
2909,3007,3025041,240,28,58,127,0,127,213,28,213
2909,3007,3025061,240,21,52,142,0,142,215,21,215
2909,3007,3025081,57,7,7,43,0,43,57,7,57
3009,3010,3025091,240,9,29,179,0,179,217,9,217
3009,3010,3025101,240,18,23,177,0,177,218,18,218
3009,3010,3025111,152,16,21,95,0,95,132,16,132
4236,25908,3025121,240,17,13,196,0,196,226,17,226
4236,25908,3025131,31,2,1,28,0,28,31,2,31
4238,25910,3025151,214,38,34,127,0,127,199,38,199
4239,25911,3025161,196,15,23,142,0,142,180,15,180
4240,25912,3025171,240,16,29,170,0,170,215,16,215
4240,25912,3025181,137,9,25,88,0,88,122,9,122
4241,25913,3025191,132,23,36,71,0,71,130,23,130
4406,26140,3025201,199,27,42,121,0,121,190,27,190
4607,32352,3025211,197,56,6,131,0,131,193,56,193
4608,32353,3025221,240,65,34,137,0,137,236,65,236
4608,32353,3025231,240,74,25,134,1,135,234,74,234
4608,32353,3025241,50,15,3,31,0,31,49,15,49
850,3012,3025261,240,19,23,177,0,177,219,19,219
850,3012,3025271,240,21,27,177,0,177,225,21,225
850,3012,3025281,240,53,30,143,0,143,226,53,226
850,3012,3025291,240,49,26,147,0,147,222,49,222
850,3012,3025301,259,40,19,180,0,180,239,40,239
851,3013,3025311,240,52,33,127,0,127,212,52,212
851,3013,3025321,240,35,31,149,0,149,215,35,215
851,3013,3025331,143,18,25,91,0,91,134,18,134
853,3017,3025341,240,29,14,178,0,178,221,29,221
853,3017,3025351,240,17,62,144,1,145,224,17,224
853,3017,3025361,240,11,51,163,0,163,225,11,225
853,3017,3025371,175,8,47,108,0,108,163,8,163
858,3024,3025381,240,28,48,134,0,134,210,28,210
858,3024,3025401,240,28,59,127,0,127,214,28,214
858,3024,3025411,88,13,14,52,0,52,79,13,79
860,3026,3025431,240,13,47,152,0,152,212,13,212
860,3026,3025441,240,20,41,147,0,147,208,20,208
860,3026,3025451,108,7,22,58,0,58,87,7,87
861,3025,3025461,240,16,48,156,0,156,220,16,220
861,3025,3025471,240,4,32,183,0,183,219,4,219
861,3025,3025481,240,14,16,194,0,194,224,14,224
861,3025,3025491,121,9,13,95,0,95,117,9,117
3849,1,3025521,240,37,52,127,0,127,216,37,216
3849,1,3025531,105,16,31,52,0,52,99,16,99
4246,25918,3025551,161,21,12,119,0,119,152,21,152
4249,25926,3025561,233,7,35,169,0,169,211,7,211
852,3014,3025571,240,42,70,83,0,83,195,42,195
852,3014,3025581,102,31,13,43,0,43,87,31,87
855,3022,3025591,240,64,38,118,0,118,220,64,220
855,3022,3025601,197,36,32,114,0,114,182,36,182
857,3028,3025611,26,4,2,15,0,15,21,4,21
864,3019,3025651,240,59,71,78,0,78,208,59,208
864,3019,3025661,240,34,71,105,0,105,210,34,210
864,3019,3025671,240,39,80,85,0,85,204,39,204
864,3019,3025681,86,19,25,31,0,31,75,19,75
2919,3016,3025691,240,11,37,168,0,168,216,11,216
2919,3016,3025701,240,12,33,167,0,167,212,12,212
2919,3016,3025711,81,6,2,65,0,65,73,6,73
2925,3023,3025721,240,66,24,111,0,111,201,66,201
2925,3023,3025731,240,60,42,113,0,113,215,60,215
2925,3023,3025741,240,56,57,97,0,97,210,56,210
3006,3020,3025761,193,23,53,95,0,95,171,23,171
3007,3021,3025771,240,42,69,99,0,99,210,42,210
3007,3021,3025781,184,48,65,53,0,53,166,48,166
3008,3016,3025791,240,28,25,146,0,146,199,28,199
3008,3016,3025801,178,30,12,113,0,113,155,30,155
3010,3029,3025811,240,22,13,195,0,195,230,22,230
3010,3029,3025821,20,2,5,13,0,13,20,2,20
3116,3030,3025831,240,31,72,111,1,112,215,31,215
3116,3030,3025851,240,26,44,145,1,146,216,26,216
3116,3030,3025871,118,10,26,73,1,74,110,10,110
3651,1,3025881,240,58,77,77,0,77,212,58,212
3651,1,3025891,141,35,44,42,0,42,121,35,121
3652,1,3025901,211,31,45,106,0,106,182,31,182
3653,1,3025911,240,30,32,138,0,138,200,30,200
3653,1,3025921,259,41,31,151,0,151,223,41,223
3654,1,3025941,240,22,52,149,0,149,223,22,223
3654,1,3025951,48,5,12,30,0,30,47,5,47
4111,25520,3025961,240,41,55,114,0,114,210,41,210
4111,25520,3025971,240,50,50,103,0,103,203,50,203
4111,25520,3025981,81,17,9,39,0,39,65,17,65
4204,25651,3025991,240,17,33,161,0,161,211,17,211
4204,25651,3026001,58,4,13,37,0,37,54,4,54
4359,26061,3026011,249,63,15,141,0,141,219,63,219
4429,26316,3026021,224,54,37,105,0,105,196,54,196
4478,32069,3026031,174,51,66,57,0,57,174,51,174
4522,32216,3026041,165,27,33,97,0,97,157,27,157
865,4001,3026051,240,103,28,56,0,56,187,103,187
865,4001,3026071,240,110,19,50,0,50,179,110,179
865,4001,3026081,240,70,31,80,0,80,181,70,181
865,4001,3026091,240,108,24,52,0,52,184,108,184
865,4001,3026111,240,94,38,52,1,53,185,94,185
865,4001,3026121,240,117,10,60,0,60,187,117,187
865,4001,3026131,240,101,33,63,0,63,197,101,197
865,4001,3026141,240,100,30,67,0,67,197,100,197
865,4001,3026151,240,93,41,48,0,48,182,93,182
865,4001,3026161,240,80,39,68,0,68,187,80,187
865,4001,3026171,53,21,10,13,0,13,44,21,44
865,4002,3026181,240,112,34,56,0,56,202,112,202
865,4002,3026191,240,79,26,96,0,96,201,79,201
865,4002,3026201,240,77,29,92,0,92,198,77,198
865,4002,3026211,240,106,18,70,0,70,194,106,194
865,4002,3026221,240,97,16,74,0,74,187,97,187
865,4002,3026231,240,89,24,90,0,90,203,89,203
865,4002,3026241,244,74,33,102,0,102,209,74,209
865,4003,3026261,240,88,21,90,0,90,199,88,199
865,4003,3026271,240,58,39,98,0,98,195,58,195
865,4003,3026311,65,18,11,28,0,28,57,18,57
866,4005,3026331,240,43,33,140,0,140,216,43,216
866,4005,3026341,240,59,45,113,0,113,217,59,217
866,4005,3026351,140,32,20,83,0,83,135,32,135
867,4006,3026361,184,88,16,62,0,62,166,88,166
869,4004,3026381,240,17,10,184,0,184,211,17,211
869,4004,3026391,116,3,8,94,0,94,105,3,105
870,4008,3026411,240,63,44,109,0,109,216,63,216
870,4008,3026421,240,54,44,117,0,117,215,54,215
870,4008,3026451,240,62,31,111,0,111,204,62,204
870,4008,3026461,240,74,19,120,0,120,213,74,213
870,4008,3026471,240,62,42,107,0,107,211,62,211
870,4008,3026481,240,85,22,103,0,103,210,85,210
870,4008,3026491,94,14,19,50,0,50,83,14,83
871,4009,3026501,191,23,24,111,0,111,158,23,158
872,4010,3026511,240,34,28,151,0,151,213,34,213
872,4010,3026521,69,12,4,46,0,46,62,12,62
873,4011,3026531,253,42,48,124,0,124,214,42,214
3119,4021,3026541,97,15,17,54,0,54,86,15,86
3724,1,3026551,181,20,28,110,0,110,158,20,158
